id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2322866,Lovely 2 BR / 2 BA apartment w parking,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84164,-0.58112,Entire home/apt,204,3,21,2020-08-21,0.25,82,250,0,3306300041465
2324216,"Chambre6 proche tram A, Bordeaux centre en 15 min",11871220,Vanessa,Merignac,Les Eyquems,44.83194,-0.64164,Private room,39,15,9,2019-09-28,0.29,2,0,0,
2337857,Appartement Cosy 40 m² Balcon Piscine et Parking,11546187,Myriam,Bgles,Bgles,44.8157,-0.5443,Entire home/apt,32,2,16,2018-11-04,0.28,1,0,0,
2370213,Très beau studio à deux pas des Quinconces,10888994,Aline,Bordeaux,Centre ville (Bordeaux),44.84669,-0.57327,Entire home/apt,80,365,17,2021-08-22,0.18,1,356,4,Exempt - hotel-type listing
2370975,T1 bis de caractère à Bordeaux Métropole,12112972,Christine,Bordeaux,Bordeaux Maritime,44.85861,-0.55997,Entire home/apt,73,365,17,2020-09-17,0.18,1,344,0,
2384060,CHAMBRE COSY avec PETIT DEJEUNER,7896753,Patricia Et Claude,Bordeaux,Bordeaux Sud,44.81681,-0.55138,Private room,40,1,180,2021-11-18,1.92,1,253,12,
2402008,Spacious room with view.,9116145,Gaetan & Greg,Bordeaux,La Bastide,44.84011,-0.5586,Private room,32,1,336,2021-11-25,3.81,1,7,55,3306300050740
2404231,Jolie Chambre proche Bx -Bx Lac,9400972,Corinne,Bruges,Bruges,44.8732,-0.60602,Private room,40,2,29,2021-09-11,0.31,3,353,4,
2406128,Chambre à 10mn de Bordeaux Centre,9400972,Corinne,Bruges,Bruges,44.8748,-0.60658,Private room,40,1,31,2021-10-13,0.33,3,342,3,
2436520,Belle maison d'architecte en ville,10612698,Magali,Bordeaux,Caudran,44.84219,-0.61712,Entire home/apt,160,2,29,2021-07-13,0.37,2,346,2,33063004006E9
2480264,1 room + 1 kitchen +1 bathroom,12597975,Mila,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82411,-0.59467,Entire home/apt,45,365,43,2019-05-14,0.46,1,178,0,
2482044,JOLI DUPLEX - 85 M2 - CENTRE HIST,3430725,Aurélia,Bordeaux,Centre ville (Bordeaux),44.84041,-0.56786,Entire home/apt,110,8,2,2019-01-07,0.02,1,240,0,330630004218F
2493747,The place to be !,12762976,Carole,Le Bouscat,Le Bouscat,44.86458,-0.61626,Entire home/apt,190,2,36,2021-10-08,0.44,1,40,2,
2512534,Appartement dans résidence calme,12861536,Jeanne,Bordeaux,Caudran,44.83989,-0.60005,Entire home/apt,150,365,0,,,1,0,0,
2517422,Maison typique bordelaise,12888245,Stephanie,Talence,Talence,44.82272,-0.5904,Entire home/apt,200,7,32,2021-08-28,0.50,1,72,3,
2518522,T3 70m2 tout équipé moderne,12893025,Joanna,Bordeaux,Bordeaux Maritime,44.85987,-0.55503,Entire home/apt,88,365,7,2016-12-08,0.08,1,0,0,
2519743,Chartons flat - ideally located! :),3170753,Marième,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85161,-0.57232,Entire home/apt,86,2,107,2021-11-14,1.14,1,17,11,330630064402F
2522837,Sainte Colombe view,12917011,Stephane,Bordeaux,Centre ville (Bordeaux),44.83637,-0.57021,Entire home/apt,74,3,470,2021-12-02,5.13,1,281,64,330630004586E
2525201,appart 35m2 +garage Bordeaux centre,12929499,Maxime,Bordeaux,Nansouty - Saint Gens,44.82535,-0.572,Entire home/apt,65,4,162,2021-09-17,1.74,1,10,6,33063002955D9
2544157,Roof Top appart proche Bordeaux ctr,5036309,Martin,Talence,Talence,44.81803,-0.58892,Entire home/apt,120,2,118,2021-12-05,1.33,3,102,32,
2544549,Nice appartment (5 min downtown),2235781,Alexandra,Bordeaux,Bordeaux Maritime,44.86044,-0.56009,Entire home/apt,40,365,52,2018-08-09,0.56,1,272,0,
2546284,Centre historique Bdx - Près rue St Catherine 50m2,13036563,Emma Et Fanny,Bordeaux,Centre ville (Bordeaux),44.83784,-0.5745,Entire home/apt,119,2,20,2019-09-16,0.53,1,39,0,3306300253653
2598374,Quiet sunny and cosy apartment in the city centre,2223054,Didier,Bordeaux,Centre ville (Bordeaux),44.84252,-0.58618,Entire home/apt,71,4,82,2021-12-01,0.90,1,230,9,3306300343162
2604928,"T2 hyper-centre, atypique et cosy",11534444,Gaëllane,Bordeaux,Centre ville (Bordeaux),44.8355,-0.5701,Entire home/apt,83,3,141,2021-11-19,2.42,1,0,11,330630006084B
2690733,Bathed in Light House Loft,13771979,Stéphanie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85363,-0.5844,Entire home/apt,138,5,41,2021-08-28,0.46,1,146,5,3306300049447
2693188,Maison de ville avec piscine et sauna,13782771,Morgan,Eysines,Eysines,44.87186,-0.63546,Entire home/apt,480,2,17,2021-08-18,0.21,1,361,2,
2758236,Characterful Duplex on Place des Chartrons in Bordeaux,14108597,Arièle,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85257,-0.57291,Entire home/apt,167,4,225,2021-11-04,2.44,3,306,19,3306300010314
2772856,Bordeaux Maison de charme Piscine,1006407,Sylvie,Le Bouscat,Le Bouscat,44.85475,-0.59887,Entire home/apt,160,7,71,2021-07-07,0.78,1,84,1,
2808914,"Adorable Studio avec Balcon, au Cœur du Bordeaux XVIIIe",8213752,Laurent,Bordeaux,Centre ville (Bordeaux),44.83786,-0.56896,Entire home/apt,60,3,256,2021-06-17,3.09,1,9,5,33063000827C7
2833908,chambre indépendante chez l'habitant,14497051,Marie,Merignac,Arlac,44.82056,-0.61415,Private room,45,1,179,2021-12-03,2.14,1,349,28,13566*02
2835903,Échoppe bordelaise: Gare Saint Jean,14502449,Pauline Et Clément,Bordeaux,Bordeaux Sud,44.8253,-0.55866,Entire home/apt,85,365,9,2017-04-17,0.11,1,0,0,
2850480,Maison pleine de charme avec piscine,14576713,Jean-Pascal,Bordeaux,Centre ville (Bordeaux),44.8399,-0.59759,Entire home/apt,200,14,3,2017-08-16,0.03,1,365,0,33063004239BA
2850542,"Bordeaux, grande maison 8 pers avec piscine",14056666,Aline,Bruges,Bruges,44.87985,-0.61724,Entire home/apt,299,7,0,,,1,0,0,
2878090,Charmante Maison familiale Bordeaux Caudéran,9850823,Laurence,Bordeaux,Caudran,44.85125,-0.62651,Entire home/apt,120,5,4,2020-08-09,0.05,1,83,0,3306300598319
2882364,Nat&home,14730592,Natacha,Bordeaux,Bordeaux Maritime,44.85743,-0.56189,Entire home/apt,50,365,0,,,1,0,0,
2888908,"Maison de ville chaleureuse, lumineuse avec jardin",7914769,Laure,Talence,Talence,44.81725,-0.57777,Entire home/apt,100,3,2,2021-11-14,1.50,1,17,2,
2906810,Authentique échoppe,14850260,Adrienne,Eysines,Eysines,44.8887,-0.65056,Entire home/apt,80,2,50,2021-11-05,0.56,1,329,9,
2911821,Heart of Bordeaux apartment,9607980,Camille,Bordeaux,Bordeaux Sud,44.83162,-0.57199,Entire home/apt,75,600,103,2017-07-30,1.14,1,365,0,
2922505,Triplex 115m2 Place des Chartrons,14574962,Finot,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85244,-0.57077,Entire home/apt,90,365,0,,,1,0,0,
2922867,Chambre dans maison,3649476,Marc,Bordeaux,Caudran,44.8391,-0.62056,Private room,50,1,3,2018-04-01,0.05,2,156,0,
2939002,Bordeaux Hypercentre 3 ch + Parking,15006388,Caroline,Bordeaux,Centre ville (Bordeaux),44.83676,-0.57694,Entire home/apt,151,2,154,2021-11-14,1.71,1,226,7,3306300392557
2944617,"Maison  spacieuse, lumineuse et calme  140 m2",15034132,Nadine,Bgles,Bgles,44.8183,-0.54321,Entire home/apt,80,3,139,2021-11-14,1.61,1,320,15,
2949170,chambre dans appartement Bordeaux,11905962,Mathilde,Talence,Talence,44.80818,-0.57476,Private room,25,2,44,2021-09-07,0.48,1,153,3,
2953947,Chambre privée 10mn Bordeaux Centre,15079448,Anne,Talence,Talence,44.8141,-0.5999,Private room,50,2,26,2021-10-31,0.30,1,353,5,
2977855,Live with a french teacher!,15188630,Typhaine,Bordeaux,Bordeaux Sud,44.81514,-0.55333,Private room,27,5,59,2016-09-19,0.64,3,58,0,
2992006,Belle échoppe avec jardin,15255092,Manon,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83077,-0.59516,Entire home/apt,70,2,11,2019-08-17,0.12,1,0,0,33063006071D5
2992161,Chambre spacieuse et lumineuse à Mérignac Bourran,6275823,Aude Et Annie,Merignac,Bourran,44.84194,-0.6305,Private room,32,2,50,2021-12-10,0.54,1,200,10,
3001326,Grande maison pierre avec piscine à Caudéran,13274206,Stephane,Bordeaux,Caudran,44.84211,-0.6004,Entire home/apt,250,365,8,2020-07-26,0.15,1,159,0,
3017582,Appartement 36m² centre de Bordeaux,15376234,Vincent,Bordeaux,Centre ville (Bordeaux),44.83891,-0.59039,Entire home/apt,25,365,4,2014-06-09,0.04,1,0,0,
3018068,Charmant petit 2-pièces lumineux,2281238,Lucie Martine,Bordeaux,Bordeaux Sud,44.82556,-0.56365,Entire home/apt,45,3,36,2021-10-01,0.44,1,266,4,330630020363A
3048689,3-room cosy apart - Bordeaux center,15130444,Claudine,Bordeaux,Centre ville (Bordeaux),44.84516,-0.59492,Entire home/apt,85,4,51,2021-11-01,0.58,1,254,6,3306300031878
3050650,Appartement avec terrasse Bordeaux,7130789,Didier,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83279,-0.58442,Entire home/apt,75,30,5,2021-06-04,0.29,1,285,2,"Available with a mobility lease only (""bail mobilité"")"
3056464,"Joli 2 pièces, typique de Bordeaux",4542638,Myriam,Bordeaux,Bordeaux Sud,44.83227,-0.5716,Entire home/apt,70,365,30,2015-10-02,0.33,1,344,0,
3058436,T2 centre historique avec parking,12230807,Diane,Bordeaux,Centre ville (Bordeaux),44.83676,-0.56798,Entire home/apt,60,365,0,,,1,0,0,
3065931,Échoppe Bordelaise Grande  Idéale Famille,10186463,David Et Delphine,Bordeaux,Bordeaux Sud,44.81348,-0.56262,Entire home/apt,80,5,10,2021-08-14,0.12,2,21,1,33063005878F5
3078265,Chambre à Bordeaux Lac,15665751,Sabrina & Florian,Bruges,Bruges,44.87727,-0.58341,Private room,40,1,2,2015-06-18,0.03,1,0,0,
3078497,Chambre à louer à Bordeaux,15269337,Benoit,Bordeaux,Centre ville (Bordeaux),44.83593,-0.57469,Private room,40,1,0,,,1,0,0,
3080222,Bel appartement familial en plein centre ville,11969019,Amélie,Bordeaux,Centre ville (Bordeaux),44.83602,-0.56898,Entire home/apt,95,365,0,,,1,0,0,
3081949,un studio dans le vieux Bordeaux,14646807,Anne,Bordeaux,Bordeaux Sud,44.83314,-0.56932,Private room,65,2,2,2021-09-30,0.02,2,254,1,33063004447F4
3100199,un havre de paix,15763549,Thierry,Bordeaux,La Bastide,44.83927,-0.55453,Entire home/apt,75,365,56,2020-09-01,1.28,2,178,0,
3113973,Duplex House: City Hall / Rohan Palace *****,9312848,Laurence,Bordeaux,Centre ville (Bordeaux),44.8385,-0.57947,Entire home/apt,83,3,296,2021-05-24,3.24,5,0,3,3306300011456
3129194,Jolie échoppe atypique de 65m2,7357353,Ophelie,Bordeaux,Nansouty - Saint Gens,44.81864,-0.57719,Entire home/apt,85,365,0,,,1,0,0,
3131295,Maison vacances été entre Bordeaux et Lacanau,12802067,Fabien,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89181,-0.73083,Entire home/apt,160,10,7,2021-08-19,0.09,1,16,1,
3133891,CHAMBRE SUR JARDIN,10186463,David Et Delphine,Bordeaux,Bordeaux Sud,44.81316,-0.56267,Private room,53,1,28,2021-10-31,0.31,2,236,6,
3143828,Agréable maison de vacances avec piscine,15961475,Hayète,Floirac,Floirac,44.8404,-0.50184,Entire home/apt,90,7,21,2021-08-28,0.27,1,0,2,3316700001A1
3149426,Chambre équipée,15952519,Garance,Lormont,Lormont,44.8687,-0.51386,Private room,29,1,5,2020-09-04,0.07,1,344,0,
3152942,Maisonnette de charme Centre Bdx,7519158,Jm&B,Bordeaux,Nansouty - Saint Gens,44.81901,-0.57543,Entire home/apt,75,2,146,2021-09-05,1.60,1,159,11,33063006177FE
3156633,Beautiful house near Bordeaux and the coast,16017431,Raphaël,Parempuyre,Parempuyre,44.94434,-0.61035,Entire home/apt,200,2,196,2021-12-08,2.18,1,323,32,
3159287,"House,tramway opposite,Bordeaux",16031082,Sophie,Cenon,Gambetta-Mairie-Lissandre,44.85459,-0.53876,Entire home/apt,87,3,25,2021-04-10,0.30,1,363,1,
3179612,50 m2 Bordeaux Centre Tram Victoire,16123246,Elsa,Bordeaux,Bordeaux Sud,44.83052,-0.57381,Entire home/apt,30,365,3,2015-06-20,0.04,1,0,0,
3189763,Appartement au coeur de Bordeaux !,2024096,Laurette,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83412,-0.58433,Entire home/apt,30,365,10,2017-11-19,0.15,1,0,0,
3190584,Chambre près parc expos et stade Matmut-Atlantique,16172955,Hélène,Bordeaux,Bordeaux Maritime,44.87762,-0.54792,Private room,35,1,325,2021-11-25,3.62,1,347,50,
3204509,CHARTRONS Appartment,16236920,Romain,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85669,-0.56558,Entire home/apt,60,365,24,2018-07-23,0.46,1,0,0,
3226950,Suite de deux chambres chez l’habitant,16057666,Anne,Bordeaux,Centre ville (Bordeaux),44.84339,-0.59145,Private room,80,1,175,2021-08-26,1.94,1,58,33,
3228212,3-room top floor apartment in Bordeaux Centre 75m²,16339007,Jean-Rémi,Bordeaux,Centre ville (Bordeaux),44.83918,-0.56863,Entire home/apt,100,1,114,2020-08-20,1.49,1,0,0,3306300040429
3232647,Appartement duplex  Bordeaux centre,16361723,Florine,Bordeaux,Centre ville (Bordeaux),44.84047,-0.58342,Entire home/apt,40,365,0,,,1,0,0,
3233259,Condillac - Outstanding location + lift & parking.,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84219,-0.57927,Entire home/apt,201,3,16,2019-10-17,0.18,82,325,0,33063000832E5
3277729,Jolie maison de ville,12836024,Simon,Bordeaux,Nansouty - Saint Gens,44.81959,-0.57426,Entire home/apt,80,365,3,2016-04-23,0.04,1,0,0,
3280164,Belle échoppe Bordelaise,16578670,Emmanuelle,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85093,-0.58733,Entire home/apt,79,2,118,2019-11-01,1.30,1,0,0,3306300564319
3309512,Ch+SDB indépendante - Grand T3 BDX Centre,16671080,Sandrine,Bordeaux,Bordeaux Sud,44.83521,-0.56831,Private room,55,1,73,2019-10-30,1.08,1,0,0,
3310484,Très bel appartement quartier calme avec jardin,16716039,Sylvia,Bordeaux,Bordeaux Sud,44.82026,-0.56195,Entire home/apt,110,365,4,2015-06-08,0.04,1,0,0,
3313893,Chambre d'hôtes quai de Garonne,16734125,Martine,Bordeaux,Bordeaux Maritime,44.85749,-0.5596,Private room,60,2,17,2021-12-05,0.20,1,347,10,3306300429300
3331225,Large flat with rooftop terrace,239387,Michel,Bordeaux,Bordeaux Sud,44.83347,-0.56827,Entire home/apt,120,2,43,2021-12-07,0.49,1,253,11,33063002357C7
3331472,Centre Bx-Échoppe et jardin : lumineux et calme,7914202,Nadine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83043,-0.58537,Entire home/apt,45,1,309,2021-08-08,3.41,1,6,24,3306300183424
3339010,Bienvenue à St Michel quartier coup de coeur,16854851,Chrystelle,Bordeaux,Bordeaux Sud,44.83446,-0.56562,Entire home/apt,90,365,42,2021-08-18,0.47,1,344,6,3101197104112
3359491,Chambre dans une grande maison,16949325,Monica,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83262,-0.58185,Private room,40,3,31,2021-09-04,0.35,1,297,4,
3368682,Maison Bordeaux Centre  Piscine,15433934,Sév,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85315,-0.58243,Entire home/apt,350,3,46,2021-08-21,0.51,1,334,2,330630015802A
3369061,Appartement Meublé (Garage Sécurisé),15932813,Monica,Bordeaux,Centre ville (Bordeaux),44.84628,-0.58808,Entire home/apt,70,2,169,2021-09-14,2.24,1,146,12,33063000184FB
3382402,Grande maison de charme au coeur de Bordeaux,1491084,Pascal,Bordeaux,Centre ville (Bordeaux),44.84337,-0.58795,Entire home/apt,350,2,31,2021-12-05,0.35,1,339,6,33063006658A5
3393655,"House centers, garden, quiet",17121027,Fabienne,Bordeaux,Nansouty - Saint Gens,44.82491,-0.57259,Entire home/apt,200,5,71,2021-08-23,0.87,1,49,1,3306300346011
3408676,Grand studio centre ville,16061168,Maxime,Bordeaux,Nansouty - Saint Gens,44.82448,-0.56888,Entire home/apt,150,365,0,,,1,173,0,
3431762,Stay with a french teacher ! Train station area,15188630,Typhaine,Bordeaux,Bordeaux Sud,44.81401,-0.55512,Private room,26,4,46,2021-10-08,0.51,3,7,6,
3431983,T2 coeur de ville avec parking,51851916,Louis-Antoine,Bordeaux,Centre ville (Bordeaux),44.83559,-0.57408,Entire home/apt,105,3,157,2021-11-29,1.74,2,36,19,3306300120557
3440747,Maison avec terrasse et jardin,17339942,Yannick,Bordeaux,Centre ville (Bordeaux),44.83874,-0.5976,Entire home/apt,186,365,3,2019-08-18,0.04,1,0,0,
3447547,Chambre pour l'été à Bordeaux,15404428,Anne,Talence,Talence,44.82343,-0.59045,Private room,35,3,7,2020-09-29,0.08,1,241,0,
3451888,T2 48m² avec parking et terrasse,7019356,Coralie,Bordeaux,Bordeaux Maritime,44.8655,-0.56782,Entire home/apt,51,365,13,2015-08-26,0.14,1,0,0,
3469467,Large typical house of Bordeaux 210m²,17481578,Guillaume,Bordeaux,Nansouty - Saint Gens,44.82164,-0.56776,Entire home/apt,170,3,76,2021-11-03,0.85,1,29,12,330630023908E
3475878,Maison au grand calme proche de Bordeaux,17507895,Anne-Laure,Gradignan,Gradignan,44.76732,-0.59978,Entire home/apt,48,6,0,,,1,0,0,
3488998,Échoppe bordelaise jardin/piscine,17568743,Sophie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82924,-0.58283,Private room,89,7,0,,,1,178,0,
3491947,Maison d'architecte à Bordeaux,10925825,Louis,Bordeaux,Caudran,44.85304,-0.61474,Entire home/apt,275,365,0,,,1,0,0,
3524956,Maison de charme avec jardinet,12376782,Fabrice,Bordeaux,Nansouty - Saint Gens,44.81324,-0.56486,Entire home/apt,120,4,14,2021-08-06,0.16,1,0,1,3306300569240
3526599,Echoppe Bordelaise,15890014,Sophie,Bordeaux,Bordeaux Sud,44.82785,-0.56032,Entire home/apt,49,365,6,2017-04-23,0.09,1,0,0,
3528379,chambre en mezzanine,17287540,Florence,Bordeaux,Centre ville (Bordeaux),44.83911,-0.5713,Private room,40,6,17,2020-02-29,0.25,1,42,0,
3558104,2 rooms rustic and pleasant,9290839,Vincent,Bordeaux,Bordeaux Sud,44.83552,-0.56738,Entire home/apt,50,365,0,,,1,344,0,
3558795,Charmant & atypique T2 hypercentre,14011390,Marie,Bordeaux,Centre ville (Bordeaux),44.8404,-0.57756,Entire home/apt,75,2,82,2020-08-30,0.92,1,0,0,3306300272415
3559258,"Maison au calme avec jardin, plein centre, parking",17898909,Delphine / Guillaume,Bordeaux,Bordeaux Sud,44.83394,-0.56572,Entire home/apt,110,3,8,2021-11-04,1.70,1,2,8,330630062013A
3569633,"Bel appartement, très au calme, 2ch",17972568,Laurent,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85189,-0.58836,Entire home/apt,72,1,220,2021-08-20,2.46,1,0,9,330630063148D
3576089,Agréable duplex de 31 m²,18008705,Claude,Bordeaux,Centre ville (Bordeaux),44.8431,-0.58084,Entire home/apt,48,365,69,2016-08-06,0.78,1,0,0,
3581536,Casita! Chambre privée à Talence 10' de Bordeaux,4417006,Antoine,Talence,Talence,44.80358,-0.58845,Private room,30,29,11,2016-12-12,0.14,1,304,0,
3582925,chambre dans maison individuelle,18047678,Catherine Et Jean,Gradignan,Gradignan,44.76817,-0.6394,Private room,45,1,9,2019-07-09,0.11,1,342,0,
3584354,Charmant cocon contemporain,18056052,Anne-Sophie,Bordeaux,Bordeaux Sud,44.8333,-0.57542,Entire home/apt,100,1,165,2021-11-14,1.98,2,357,68,33063000379E7
3591392,Terrace with view,18092256,Bérénice,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8508,-0.56967,Entire home/apt,190,3,69,2021-11-20,0.92,1,228,18,3306300034621
3591507,Stay in Bordeaux inside a church,1563225,Henry,Bordeaux,Bordeaux Sud,44.83332,-0.56893,Entire home/apt,283,2,237,2021-11-21,2.65,1,289,13,33063000170A7
3619747,"Chambre&terrasse,wc&sdbprivés+ptdej+parking privé",18237569,Catherine,Merignac,Capeyron,44.85823,-0.63926,Private room,90,2,38,2021-10-01,0.43,1,254,5,
3619915,A louer studio duplex meublé,18238275,Bénédicte,Merignac,Arlac,44.82297,-0.61775,Entire home/apt,55,30,0,,,1,0,0,
3640643,maison 130 m2 10 couchages,18375756,Céline,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89754,-0.70572,Entire home/apt,150,7,1,2015-08-12,0.01,1,0,0,
3657549,Superbe Duplex avec terrasse - 90m2 - Chartrons,15923507,Marion & Benoit,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8513,-0.57157,Entire home/apt,130,5,20,2021-08-07,0.23,1,0,1,330630033429F
3681295,L ATELIER DE PATRICK,18537125,Patrick,Villenave-d'Ornon,Villenave-d'Ornon,44.76711,-0.54965,Entire home/apt,49,2,56,2017-05-12,0.62,1,60,0,
3692056,Charmant 2 pièces avec terrasse et parking,18796190,Julie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82599,-0.59782,Entire home/apt,64,2,85,2021-11-21,0.95,25,235,20,330630068896A
3693784,Bordeaux new flat TERRACE + PARKING,18796190,Julie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82773,-0.59783,Entire home/apt,93,2,115,2021-10-25,1.29,25,244,23,3306300689070
3703259,Fantastic 1 bedroom apartment with a lift,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84146,-0.57239,Entire home/apt,150,3,15,2020-02-25,0.17,82,208,0,330630003052A
3706599,"Lovely 1 bedroom apartment, lift, great location!",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84012,-0.57454,Entire home/apt,127,3,1,2016-07-29,0.02,82,196,0,3306300030630
3709245,"Castillon - 69m² avec parking, centre",9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84029,-0.57631,Entire home/apt,120,90,2,2015-06-09,0.02,82,164,0,"Available with a mobility lease only (""bail mobilité"")"
3717878,Appartement Cosy - Centre Historique Bordeaux,18982647,Gregory,Bordeaux,Centre ville (Bordeaux),44.8396,-0.57176,Entire home/apt,105,4,103,2021-11-08,1.32,1,351,21,3306300323570
3718301,Studio with a  terrasse,2735557,Thomas,Floirac,Floirac,44.83441,-0.52233,Entire home/apt,27,1,348,2021-11-14,4.06,1,282,114,
3735254,chambre(s)/transfert aéroport Bordeaux,19092197,Geneviève,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89574,-0.75129,Private room,26,1,94,2020-03-05,1.06,1,0,0,
3738130,Grande chambre individuelle pour 1 ou 2 personnes,19109255,Tony,Bordeaux,Bordeaux Maritime,44.87895,-0.57296,Private room,27,1,392,2021-11-27,4.39,1,290,57,
3753674,"Campagne,jacuzzi,piscine,bien être!",19160776,Celine Et Christophe,Merignac,Chemin Long,44.81921,-0.66121,Entire home/apt,395,2,18,2018-06-04,0.20,1,2,0,
